timestamp,open,high,low,close,adjusted close,volume,dividend amount
2013-04-12,778.7500,793.1000,768.4000,790.0500,19.6758,21245300,0.0000
2013-04-05,795.0100,814.8300,776.4000,783.0500,19.5015,22914500,0.0000
2013-03-28,812.4100,819.2300,793.3000,794.1880,19.7788,14694900,0.0000
2013-03-22,805.0000,819.2500,801.4700,810.3100,20.1804,16715300,0.0000
2013-03-15,831.6900,839.7000,813.3400,814.3020,20.2798,19970200,0.0000
2013-03-08,805.3000,844.0000,805.0000,831.5200,20.7086,29285000,0.0000
2013-03-01,802.3000,808.4100,784.4000,806.1900,20.0777,21925100,0.0000
2013-02-22,795.9900,808.9700,791.2200,799.7100,19.9164,22489800,0.0000
2013-02-15,778.4000,793.2600,773.7500,792.8900,19.7465,19360600,0.0000
2013-02-08,767.6900,786.6700,758.2700,785.3700,19.5592,25673300,0.0000
2013-02-01,751.7600,776.6000,746.5400,775.6000,19.3159,20953900,0.0000
2013-01-25,704.6600,758.4800,695.5200,753.6700,18.7698,30589400,0.0000
2013-01-18,737.0000,742.2000,701.3300,704.5100,17.5455,28477800,0.0000
2013-01-11,735.4500,745.0000,724.4300,739.9900,18.4291,16937600,0.0000
2013-01-04,700.0000,741.4700,696.0000,737.9700,18.3788,19221400,0.0000
2012-12-28,714.5100,715.1800,698.6100,700.0100,17.4334,10135100,0.0000
2012-12-21,705.5000,738.2800,704.0200,715.6300,17.8224,26257200,0.0000
2012-12-14,685.3900,716.4750,683.7900,701.9632,17.4820,24086300,0.0000
2012-12-07,702.2400,705.8900,682.3301,684.2100,17.0399,18837300,0.0000
2012-11-30,666.4400,699.2200,658.0000,698.3700,17.3925,27363100,0.0000
2012-11-23,655.7000,678.0000,655.5300,667.9700,16.6354,14968000,0.0000
2012-11-16,663.7500,669.8000,636.0000,647.1800,16.1177,19891100,0.0000
2012-11-09,684.5000,686.8600,650.3000,663.0300,16.5124,22301700,0.0000
2012-11-02,679.8600,695.5500,675.0000,687.9180,17.1322,11811000,0.0000
2012-10-26,681.4500,687.3300,669.7000,675.1500,16.8143,27613200,0.0000
2012-10-19,741.9400,759.4250,672.0000,681.7900,16.9796,62526800,0.0000
2012-10-12,761.0000,763.5800,738.2900,744.7500,18.5476,23555700,0.0000
2012-10-05,759.0500,774.3800,750.2700,767.6500,19.1179,26686200,0.0000
2012-09-28,731.0000,764.8900,730.2500,754.5000,18.7904,43975300,0.0000
2012-09-21,708.1100,734.9200,705.0000,733.9900,18.2796,31847600,0.0000
2012-09-14,709.7600,713.0000,680.8800,709.6800,17.6742,24682200,0.0000
2012-09-07,684.5500,712.2500,673.5000,706.1500,17.5863,19728700,0.0000
2012-08-31,662.9900,688.9900,659.2400,685.0900,17.0618,22810100,0.0000
2012-08-24,675.5000,680.6000,662.1680,678.6300,16.9009,18182100,0.0000
2012-08-17,647.4200,677.2500,646.6800,677.1400,16.8638,26444600,0.0000
2012-08-10,639.6100,649.3800,636.1300,642.0000,15.9887,15167200,0.0000
2012-08-03,636.0500,643.7200,623.4100,641.3300,15.9720,19523700,0.0000
2012-07-27,600.4800,635.0000,598.2500,634.9600,15.8133,25232500,0.0000
2012-07-20,576.3700,612.9400,568.4000,610.8200,15.2122,31626700,0.0000
2012-07-13,584.9500,592.4300,562.0900,576.5200,14.3579,22823500,0.0000
2012-07-06,581.8200,600.0600,576.5000,585.9800,14.5935,14690500,0.0000
2012-06-29,567.3300,580.1300,557.2100,580.0700,14.4463,18110600,0.0000
2012-06-22,562.6200,584.2800,559.2500,571.4800,14.2324,22295500,0.0000
2012-06-15,584.2100,585.3175,556.5201,564.5100,14.0588,26344500,0.0000
2012-06-08,570.2200,587.8900,566.4700,580.4500,14.4558,20054300,0.0000
2012-06-01,595.8100,599.1300,568.3500,570.9800,14.2200,21055800,0.0000
2012-05-25,600.5100,615.6940,588.2800,591.5300,14.7317,29527400,0.0000
2012-05-18,600.7800,637.8500,596.7000,600.4000,14.9527,36141300,0.0000
2012-05-11,595.0000,616.9000,595.0000,605.2300,15.0729,21250400,0.0000
2012-05-04,612.9900,616.0820,596.8100,596.9700,14.8672,20172400,0.0000
2012-04-27,592.9000,618.0000,590.2000,614.9800,15.3158,19334300,0.0000
2012-04-20,623.0000,623.8100,595.8300,596.0600,14.8446,35441300,0.0000
2012-04-13,628.4800,653.1400,623.5400,624.6000,15.5553,41517400,0.0000
2012-04-05,640.7700,647.9500,628.5700,632.3200,15.7476,16534100,0.0000
2012-03-30,645.0000,658.5890,639.5400,641.2400,15.9698,21179100,0.0000
2012-03-23,623.1200,648.8000,621.2410,642.5900,16.0034,21045300,0.0000
2012-03-16,600.0000,625.9080,599.2600,625.0400,15.5663,24649700,0.0000
2012-03-09,620.4300,622.4900,593.8400,600.2500,14.9489,20076300,0.0000
2012-03-02,606.5900,625.7000,605.0600,621.2500,15.4719,23195400,0.0000
2012-02-24,603.8700,617.8800,600.3500,609.9000,15.1892,16859700,0.0000
2012-02-17,610.5000,613.8385,597.7300,604.6400,15.0582,22029500,0.0000
2012-02-10,595.0100,614.5000,594.0100,605.9100,15.0899,24371400,0.0000
2012-02-03,578.0500,597.0700,573.4000,596.3300,14.8513,24728600,0.0000
2012-01-27,586.0000,588.6600,564.5500,579.9800,14.4441,36563300,0.0000
2012-01-20,631.9800,640.9900,581.7000,585.9900,14.5938,43061800,0.0000
2012-01-13,646.5000,647.0000,616.9100,624.9900,15.5651,33567600,0.0000
2012-01-06,652.9400,670.2500,649.7900,650.0200,16.1884,25007400,0.0000
2011-12-30,632.0500,646.7600,632.0000,645.9000,16.0858,14168200,0.0000
2011-12-23,628.0100,634.6800,618.9600,633.1400,15.7680,20590400,0.0000
2011-12-16,621.8800,636.5599,612.4900,625.9600,15.5892,33933100,0.0000
2011-12-09,627.6400,631.9000,615.3000,627.4200,15.6256,25895000,0.0000
2011-12-02,579.3700,624.0000,576.5000,620.3600,15.4497,31496300,0.0000
2011-11-25,587.7600,588.5000,561.3300,563.0000,14.0212,18570700,0.0000
2011-11-18,608.0000,618.3000,593.7500,594.8800,14.8152,30477700,0.0000
2011-11-11,593.3200,614.3700,591.5600,608.3500,15.1506,33852200,0.0000
2011-11-04,595.0900,599.7400,576.7500,596.1400,14.8466,26589900,0.0000
2011-10-28,586.7200,602.7000,572.8600,600.1400,14.9462,30227100,0.0000
2011-10-21,583.7200,592.7500,577.4000,590.4900,14.7058,34985700,0.0000
2011-10-14,525.1800,599.6000,523.2000,591.6800,14.7355,45096400,0.0000
2011-10-07,509.8500,520.5000,480.5960,515.1200,12.8288,38855800,0.0000
2011-09-30,527.2500,547.0500,513.2500,515.0400,12.8268,27049800,0.0000
2011-09-23,540.3500,558.5200,514.0000,525.5100,13.0876,29848600,0.0000
2011-09-16,520.6700,546.8400,517.5000,546.6800,13.6148,28399500,0.0000
2011-09-09,510.8000,539.1000,510.5000,524.8500,13.0711,22219300,0.0000
2011-09-02,534.5600,546.3000,520.7300,524.8400,13.0709,25643700,0.0000
2011-08-26,504.0000,537.2700,494.5300,526.8600,13.1212,39433400,0.0000
2011-08-19,553.4300,564.9900,490.8600,490.9200,12.2261,59668300,0.0000
2011-08-12,562.9800,574.6100,541.0100,563.7700,14.0404,54586700,0.0000
2011-08-05,611.2200,615.5000,562.0000,579.0400,14.4207,43628200,0.0000
2011-07-29,613.3600,627.4992,603.0000,603.6900,15.0346,33275900,0.0000
2011-07-22,592.4900,619.5000,592.0000,618.2300,15.3967,33289000,0.0000
2011-07-15,528.1800,600.2500,525.5000,597.6200,14.8834,57646800,0.0000
2011-07-08,525.3000,550.6800,525.3000,531.9900,13.2489,30470400,0.0000
2011-07-01,474.0000,521.1800,473.6000,521.0280,12.9759,29106500,0.0000
2011-06-24,485.0000,493.9400,473.0200,474.8800,11.8266,33582800,0.0000
2011-06-17,510.0000,514.0800,484.8000,485.0200,12.0792,29659100,0.0000
2011-06-10,525.1800,526.8182,509.2900,509.5050,12.6890,19244700,0.0000
2011-06-03,525.0000,533.1999,521.5000,523.0800,13.0270,19173000,0.0000
2011-05-27,516.6000,523.9620,513.4000,520.9000,12.9727,18712900,0.0000
2011-05-20,526.3100,536.5400,515.0300,524.0300,13.0507,25976000,0.0000
2011-05-13,535.0000,544.4300,529.0500,529.5500,13.1882,19754900,0.0000
2011-05-06,545.7000,545.7300,529.6300,535.3000,13.3314,20751200,0.0000
2011-04-29,525.2500,544.1000,522.0100,544.1000,13.5505,27288000,0.0000
2011-04-21,526.4200,530.8800,519.0000,525.1000,13.0773,26481300,0.0000
2011-04-15,576.2000,579.4500,530.0600,530.7000,13.2168,50975100,0.0000
2011-04-08,593.0000,594.7400,565.6800,578.1600,14.3988,30376500,0.0000
2011-04-01,582.0700,595.1900,573.0100,591.8000,14.7385,19756100,0.0000
2011-03-25,570.2200,588.3900,569.0200,579.7400,14.4381,23338600,0.0000
2011-03-18,572.8000,578.2900,551.2801,561.0600,13.9729,33602400,0.0000
2011-03-11,600.5500,603.6900,573.3300,576.7100,14.3627,28089000,0.0000
2011-03-04,610.0000,619.2200,595.1900,600.6200,14.9581,25150000,0.0000
2011-02-25,620.0300,624.9300,601.3500,610.0400,15.1927,22324700,0.0000
2011-02-18,623.3400,631.1800,620.0400,630.0800,15.6918,21180000,0.0000
2011-02-11,610.1600,625.0000,609.2100,624.5000,15.5528,20502000,0.0000
2011-02-04,603.6000,614.3400,595.5500,610.9800,15.2161,20692600,0.0000
2011-01-28,607.5700,622.4900,599.7600,600.9900,14.9673,33035600,0.0000
2011-01-21,626.0600,642.9600,611.3600,611.8300,15.2373,42783500,0.0000
2011-01-14,614.8000,624.2700,608.5600,624.1800,15.5449,16684700,0.0000
2011-01-07,596.4800,618.4300,596.4800,616.4400,15.3521,21739900,0.0000
2010-12-31,602.7400,603.8700,592.0300,593.9700,14.7925,11629900,0.0000
2010-12-23,594.6500,607.0000,588.6565,604.2300,15.0480,12329600,0.0000
2010-12-17,597.1200,603.0000,587.6700,590.8000,14.7136,21765100,0.0000
2010-12-10,580.5700,595.5800,576.6100,592.2100,14.7487,20911800,0.0000
2010-12-03,589.1700,589.8000,553.3100,573.0000,14.2703,37782500,0.0000
2010-11-26,587.4700,596.6000,578.2000,590.0000,14.6936,16097100,0.0000
2010-11-19,603.0800,604.0000,581.3690,590.8300,14.7143,28204200,0.0000
2010-11-12,624.0200,630.8500,601.2093,603.2900,15.0246,24955000,0.0000
2010-11-05,615.7300,629.9200,611.2100,625.0800,15.5673,27575600,0.0000
2010-10-29,615.5878,624.7400,611.0300,613.7000,15.2839,24726600,0.0000
2010-10-22,600.5500,619.6900,600.5500,612.5300,15.2547,40734600,0.0000
2010-10-15,538.4800,601.6400,537.1100,601.4500,14.9788,61726700,0.0000
2010-10-08,524.9500,540.0000,518.8501,536.3500,13.3575,26902600,0.0000
2010-10-01,528.8481,536.8490,518.4500,525.6200,13.0903,28777700,0.0000
2010-09-24,492.5000,527.8290,492.0600,527.2900,13.1319,34127900,0.0000
2010-09-17,480.9000,491.2000,478.5000,490.1500,12.2069,28914600,0.0000
2010-09-10,464.5000,480.4000,463.0200,476.1400,11.8580,17015900,0.0000
2010-09-03,459.1500,471.8800,448.0000,470.3000,11.7126,21240800,0.0000
2010-08-27,461.5000,468.2500,447.6500,458.8300,11.4269,24835700,0.0000
2010-08-20,483.6800,494.7000,461.0201,462.0200,11.5064,27421700,0.0000
2010-08-13,502.2500,506.0000,482.5100,486.3500,12.1123,20596100,0.0000
2010-08-06,488.9900,508.6000,486.7600,500.2200,12.4577,26400000,0.0000
2010-07-30,489.0900,497.5000,479.1400,484.8500,12.0749,23500300,0.0000
2010-07-23,461.0100,490.5900,457.5200,490.0600,12.2047,32560100,0.0000
2010-07-16,472.3700,494.7000,459.5200,459.6050,11.4462,46176900,0.0000
2010-07-09,444.0000,473.2600,433.6300,467.4900,11.6426,25354800,0.0000
2010-07-02,472.5900,477.5500,433.6300,436.5500,10.8721,28605400,0.0000
2010-06-25,499.9000,500.9670,470.5600,472.6800,11.7719,22719300,0.0000
2010-06-18,494.4800,505.8700,482.1800,500.0300,12.4530,26851900,0.0000
2010-06-11,499.0600,500.9099,472.0000,488.5000,12.1658,26785800,0.0000
2010-06-04,480.4300,509.2500,480.1200,498.7200,12.4204,25531400,0.0000
2010-05-28,480.7300,493.4500,464.0100,485.6300,12.0944,33051700,0.0000
2010-05-21,506.7800,510.9700,464.4000,472.0500,11.7562,47290700,0.0000
2010-05-14,513.9700,522.8200,496.2500,507.5300,12.6398,37450600,0.0000
2010-05-07,526.5000,532.9200,460.0000,493.1400,12.2814,45165300,0.0000
2010-04-30,544.9700,544.9900,521.0300,525.6950,13.0922,34193300,0.0000
2010-04-23,548.7500,560.2500,542.2700,544.9900,13.5727,29236600,0.0000
2010-04-16,567.3500,597.8400,549.6300,550.1450,13.7011,57271700,0.0000
2010-04-09,570.9000,574.8800,560.0500,566.2200,14.1014,21072000,0.0000
2010-04-01,563.0000,573.4500,560.2800,568.8000,14.1657,20411100,0.0000
2010-03-26,556.1100,572.0000,539.7000,562.6900,14.0135,45351100,0.0000
2010-03-19,566.6800,571.4499,556.0000,560.0000,13.9465,35920600,0.0000
2010-03-12,564.7800,588.2750,556.5000,579.5400,14.4331,36372500,0.0000
2010-03-05,529.2000,567.6700,527.7400,564.2100,14.0514,33526400,0.0000
2010-02-26,547.3500,547.5000,520.0000,526.8000,13.1197,25379000,0.0000
2010-02-19,537.1400,545.0100,534.3000,540.7630,13.4674,21126800,0.0000
2010-02-12,532.5000,542.0000,527.6900,533.1200,13.2771,25730200,0.0000
2010-02-05,534.6020,542.1000,522.4600,531.2900,13.2315,31727600,0.0000
2010-01-29,546.5900,549.8775,525.6100,529.9440,13.1980,40178300,0.0000
2010-01-22,581.4900,590.4200,534.8600,550.0100,13.6977,41309300,0.0000
2010-01-15,604.4600,604.4600,573.9000,580.0000,14.4446,56418100,0.0000
2010-01-08,626.9500,629.5100,589.1100,602.0200,14.9930,40115900,0.0000
2009-12-31,621.6600,625.9900,618.0100,619.9800,15.4403,11604400,0.0000
2009-12-24,597.9500,619.5200,595.6700,618.4800,15.4029,14751800,0.0000
2009-12-18,595.2400,600.3700,590.9900,596.4200,14.8535,26320400,0.0000
2009-12-11,584.2300,594.7500,581.0000,590.5100,14.7063,16642100,0.0000
2009-12-04,580.6300,594.8320,577.1100,585.0100,14.5694,19282200,0.0000
2009-11-27,576.4900,587.0599,570.9700,579.7600,14.4386,13982800,0.0000
2009-11-20,575.0000,578.7800,569.4000,569.9640,14.1947,19659500,0.0000
2009-11-13,555.4500,573.5000,554.2300,572.0500,14.2466,21485300,0.0000
2009-11-06,537.0800,551.7800,528.2410,551.1000,13.7249,23155400,0.0000
2009-10-30,555.7500,561.6400,534.2400,536.1200,13.3518,29461800,0.0000
2009-10-23,552.6900,559.3500,540.7000,553.6900,13.7894,31291300,0.0000
2009-10-16,523.4200,554.7500,519.3201,549.8500,13.6937,49071200,0.0000
2009-10-09,487.6500,523.2500,483.3400,516.2500,12.8569,33552200,0.0000
2009-10-02,494.8400,501.5000,482.6000,484.5800,12.0682,24963200,0.0000
2009-09-25,487.7400,507.0000,486.2200,492.4800,12.2650,24852900,0.0000
2009-09-18,470.5100,497.3700,470.0500,491.4600,12.2396,29421800,0.0000
2009-09-11,464.2900,473.3000,455.8400,472.1400,11.7584,18560400,0.0000
2009-09-04,459.7900,466.8200,452.5900,461.3000,11.4884,18986800,0.0000
2009-08-28,467.3500,474.3500,460.7300,464.7500,11.5744,21084100,0.0000
2009-08-21,451.5000,466.0900,438.5605,465.2400,11.5866,29541500,0.0000
2009-08-14,455.1400,464.7200,452.3780,460.0000,11.4561,18913300,0.0000
2009-08-07,448.7400,459.4200,447.6400,457.1000,11.3838,23928100,0.0000
2009-07-31,446.0400,452.7000,431.8850,443.0500,11.0339,26139400,0.0000
2009-07-24,429.8800,450.4900,423.5000,446.7200,11.1253,31595100,0.0000
2009-07-17,416.1740,445.7500,415.1800,430.2500,10.7152,48205700,0.0000
2009-07-10,406.5000,417.3700,395.9801,414.4000,10.3204,30300000,0.0000
2009-07-02,426.0000,427.8000,406.8100,408.4900,10.1732,19163800,0.0000
2009-06-26,416.9500,428.2300,401.8901,425.3200,10.5924,31534200,0.0000
2009-06-19,421.5000,421.5000,411.5600,420.0900,10.4621,35206600,0.0000
2009-06-12,439.5000,440.9200,421.2100,424.8400,10.5804,30960900,0.0000
2009-06-05,418.7300,447.3400,418.5300,444.3200,11.0656,33561600,0.0000
2009-05-29,391.9495,417.2329,390.0000,417.2300,10.3909,22888500,0.0000
2009-05-22,394.7300,405.6700,385.4000,393.5000,9.7999,25797100,0.0000
2009-05-15,402.8000,412.0000,384.6900,390.0000,9.7127,30246700,0.0000
2009-05-08,398.1700,410.1284,392.5000,407.3300,10.1443,30172700,0.0000
2009-05-01,384.3400,403.7500,381.5400,393.6900,9.8046,31223700,0.0000
2009-04-24,386.1500,393.1800,375.8900,389.4900,9.7000,35205500,0.0000
2009-04-17,371.3300,399.8200,364.1600,392.2400,9.7685,64585700,0.0000
2009-04-09,367.0000,374.3500,355.3100,372.5000,9.2769,26190000,0.0000
2009-04-03,342.5480,371.7200,336.0550,369.7800,9.2092,36619900,0.0000
2009-03-27,333.5600,359.1600,333.0300,347.7000,8.6593,43464000,0.0000
2009-03-20,325.9900,340.0000,318.5900,330.1600,8.2225,46993900,0.0000
2009-03-13,299.6460,327.4600,289.4500,324.4200,8.0795,56054800,0.0000
2009-03-06,333.3300,340.6999,294.2490,308.5700,7.6848,67723600,0.0000
2009-02-27,347.0000,352.4900,329.5500,337.9900,8.4175,57505600,0.0000
2009-02-20,345.5900,359.8000,335.0000,346.4500,8.6282,45775400,0.0000
2009-02-13,370.8200,381.0000,351.4800,357.6800,8.9078,53964900,0.0000
2009-02-06,334.2700,373.8100,332.0000,371.2800,9.2465,65700500,0.0000
2009-01-30,324.8500,352.3300,320.5600,338.5300,8.4309,58311800,0.0000
2009-01-23,299.1400,331.9600,282.7500,324.7000,8.0865,57886900,0.0000
2009-01-16,316.3100,320.6000,286.7900,299.6700,7.4631,48678200,0.0000
2009-01-09,321.0000,340.7990,313.4000,315.0700,7.8467,47452100,0.0000
2009-01-02,300.2200,321.8199,291.5800,321.3200,8.0023,28057100,0.0000
2008-12-26,308.5600,309.5000,290.6300,300.3600,7.4803,23128400,0.0000
2008-12-19,314.0100,329.5000,305.1100,310.1700,7.7246,59866400,0.0000
2008-12-12,289.9900,318.0000,282.0000,315.7600,7.8638,64280500,0.0000
2008-12-05,286.6800,287.3799,262.5801,283.9900,7.0726,57669000,0.0000
2008-11-28,269.2600,296.4500,249.0100,292.9600,7.2960,59436200,0.0000
2008-11-21,303.0000,310.1600,247.3000,262.4300,6.5357,87409200,0.0000
2008-11-14,328.0000,329.4440,280.0000,310.0200,7.7209,101956900,0.0000
2008-11-07,357.5800,372.3600,325.3310,331.1400,8.2469,66946800,0.0000
2008-10-31,334.8100,372.0000,325.6000,359.3600,8.9497,78870500,0.0000
2008-10-24,379.7500,383.7800,324.7400,339.2900,8.4498,65800400,0.0000
2008-10-17,355.7900,394.5000,309.4400,372.5400,9.2779,107693200,0.0000
2008-10-10,373.9800,375.9900,310.3000,332.0000,8.2683,105442600,0.0000
2008-10-03,419.5100,425.0800,380.7100,386.9100,9.6358,68055300,0.0000
2008-09-26,454.1300,454.1300,421.0301,431.0400,10.7348,48284000,0.0000
2008-09-19,424.0000,462.0700,410.5000,449.1500,11.1858,82478000,0.0000
2008-09-12,452.0200,452.9400,406.3800,437.6600,10.8997,69877200,0.0000
2008-09-05,476.7700,482.1800,440.0800,444.2500,11.0638,39578000,0.0000
2008-08-29,486.1100,497.0000,462.3300,463.2900,11.5380,33141600,0.0000
2008-08-22,509.8400,510.0000,479.2700,490.5900,12.2179,32315100,0.0000
2008-08-15,492.4700,510.6600,491.7800,510.1500,12.7050,34135200,0.0000
2008-08-08,468.8000,495.7500,461.9000,495.0100,12.3280,31888700,0.0000
2008-08-01,492.0900,492.0900,462.5000,467.8600,11.6518,30622000,0.0000
2008-07-25,480.4400,497.2300,465.6005,491.9800,12.2525,44378400,0.0000
2008-07-18,536.5000,540.0641,478.1900,481.3200,11.9870,70564800,0.0000
2008-07-11,542.3300,555.6800,519.4300,533.8000,13.2940,45263800,0.0000
2008-07-03,532.2500,540.3800,517.0000,537.0000,13.3737,30666400,0.0000
2008-06-27,545.3600,557.7999,515.0900,528.0700,13.1513,47028100,0.0000
2008-06-20,566.5000,579.1000,544.5100,546.4300,13.6086,44061900,0.0000
2008-06-13,568.0600,575.7000,544.4600,571.5100,14.2332,48820100,0.0000
2008-06-06,582.5000,588.0400,560.6100,567.0000,14.1208,39947500,0.0000
2008-05-30,544.2600,589.9200,543.8500,585.8000,14.5890,31940000,0.0000
2008-05-23,578.5500,588.8800,537.8100,544.6200,13.5635,49737900,0.0000
2008-05-16,574.7500,591.1900,568.9100,580.0701,14.4463,45993700,0.0000
2008-05-09,599.0000,599.4900,571.3000,573.2000,14.2752,54207700,0.0000
2008-05-02,544.0000,602.4500,539.0000,581.2900,14.4767,59658400,0.0000
2008-04-25,539.0000,560.8299,530.2900,544.0600,13.5495,57141000,0.0000
2008-04-18,457.1600,547.7000,441.0000,539.4100,13.4337,95183500,0.0000
2008-04-11,477.0300,485.4400,455.0100,457.4500,11.3926,51509700,0.0000
2008-04-04,435.6400,477.8300,432.0100,471.0900,11.7323,58369700,0.0000
2008-03-28,438.4300,465.7800,434.3100,438.0800,10.9102,56002100,0.0000
2008-03-20,427.9900,447.5000,412.1100,433.5500,10.7973,62373000,0.0000
2008-03-14,428.8300,449.3400,413.0400,437.9200,10.9062,75459000,0.0000
2008-03-07,471.5100,472.7200,426.2400,433.3500,10.7924,88220800,0.0000
2008-02-29,505.9500,506.5000,446.8500,471.1800,11.7345,115472800,0.0000
2008-02-22,534.9400,535.0600,497.5501,507.8000,12.6465,48363900,0.0000
2008-02-15,520.5200,541.0400,513.0300,529.6400,13.1904,61597700,0.0000
2008-02-08,509.0700,517.7300,488.5200,516.6900,12.8679,93415400,0.0000
2008-02-01,570.9700,573.0000,510.0000,515.9000,12.8482,104916900,0.0000
2008-01-25,562.0300,597.5000,519.0000,566.4000,14.1059,85582200,0.0000
2008-01-18,651.1400,657.4000,598.0100,600.2500,14.9489,74589300,0.0000
2008-01-11,653.9400,662.2800,622.5100,638.2500,15.8953,59527000,0.0000
2008-01-04,698.5700,702.4900,655.0000,657.0000,16.3622,30559900,0.0000
2007-12-28,694.9900,716.0000,693.0600,702.5300,17.4961,19307700,0.0000
2007-12-21,688.0000,699.2600,652.5000,696.6900,17.3507,53702000,0.0000
2007-12-14,715.9900,724.8000,681.2100,689.9600,17.1831,49687400,0.0000
2007-12-07,691.0100,718.0000,677.1201,714.8700,17.8035,43011800,0.0000
2007-11-30,680.2000,711.0600,650.2600,693.0000,17.2588,75353500,0.0000
2007-11-23,629.5900,678.2800,618.5000,676.7000,16.8529,50190000,0.0000
2007-11-16,657.7400,675.4900,616.0200,633.6300,15.7802,85470100,0.0000
2007-11-09,706.9900,747.2400,661.2100,663.9700,16.5358,106880400,0.0000
2007-11-02,677.7700,713.7200,672.0900,711.2500,17.7133,58366100,0.0000
2007-10-26,638.6700,678.9700,636.2800,674.6000,16.8006,59963100,0.0000
2007-10-19,638.4700,658.4900,611.9900,644.7100,16.0562,94061300,0.0000
2007-10-12,595.0000,641.4100,593.9500,637.3900,15.8739,75532400,0.0000
2007-10-05,569.9700,596.8100,569.6100,594.0500,14.7945,47379700,0.0000
2007-09-28,561.0000,571.7899,560.0000,567.2700,14.1276,32106700,0.0000
2007-09-21,526.5300,560.7900,524.0700,560.1000,13.9490,50902400,0.0000
2007-09-14,521.2800,530.2700,510.8800,528.7500,13.1682,27115400,0.0000
2007-09-07,515.0200,529.8300,514.6200,519.3500,12.9341,28563400,0.0000
2007-08-31,514.4300,517.4500,505.7900,515.2500,12.8320,27527400,0.0000
2007-08-24,502.4600,516.2500,496.0000,515.0000,12.8258,30189500,0.0000
2007-08-17,519.5400,519.7500,480.4600,500.0400,12.4532,52642100,0.0000
2007-08-10,503.0000,526.8200,502.5000,515.7500,12.8445,45366900,0.0000
2007-08-03,512.9200,520.4400,503.0000,503.0000,12.5270,37947900,0.0000
2007-07-27,519.0100,520.0000,498.8800,511.8900,12.7484,59672600,0.0000
2007-07-20,550.3000,558.5800,509.5000,520.1200,12.9533,91723200,0.0000
2007-07-13,543.0000,552.6700,540.0100,552.1600,13.7513,39108200,0.0000
2007-07-06,525.4900,544.4000,524.2000,539.4000,13.4335,26072400,0.0000
2007-06-29,528.9800,534.9900,519.4600,522.7001,13.0176,55517400,0.0000
2007-06-22,506.1800,524.9900,504.2400,524.9800,13.0744,50235000,0.0000
2007-06-15,514.0200,518.2500,498.6900,505.8900,12.5989,57735000,0.0000
2007-06-08,497.9100,526.5000,497.5900,515.4900,12.8380,84761900,0.0000
2007-06-01,485.0000,508.7800,483.0000,500.3970,12.4621,52321700,0.0000
2007-05-25,469.5300,484.9500,466.7200,483.5200,12.0418,49111800,0.0000
2007-05-18,465.4800,475.2200,457.4100,470.3200,11.7131,45758700,0.0000
2007-05-11,472.1400,472.8200,461.0000,466.7400,11.6239,32857900,0.0000
2007-05-04,479.1500,481.3500,464.1700,471.1200,11.7330,35776600,0.0000
2007-04-27,480.1000,485.0000,475.5500,479.0100,11.9295,40732400,0.0000
2007-04-20,468.4566,492.5000,468.1500,482.4800,12.0159,74184600,0.0000
2007-04-13,472.9800,473.0000,462.2400,466.2900,11.6127,30681200,0.0000
2007-04-05,457.7600,474.2500,452.1200,471.5100,11.7427,32856700,0.0000
2007-03-30,460.5500,466.0000,455.0000,458.1600,11.4102,40782600,0.0000
2007-03-23,443.2500,463.3900,440.6300,461.8300,11.5016,48370400,0.0000
2007-03-16,452.5700,455.2500,439.0000,440.8500,10.9791,54870600,0.0000
2007-03-09,437.0200,465.5000,437.0000,452.9600,11.2807,61465000,0.0000
2007-03-02,472.8300,475.2500,438.6800,438.6800,10.9251,73094200,0.0000
2007-02-23,468.4700,484.2400,464.7100,470.6200,11.7205,38630600,0.0000
2007-02-16,460.6800,470.1500,455.0200,469.9400,11.7036,51418900,0.0000
2007-02-09,477.5000,478.0000,461.5000,461.8900,11.5031,51116300,0.0000
2007-02-02,498.0000,506.0100,477.8100,481.5000,11.9915,86128500,0.0000
2007-01-26,492.5000,504.5000,477.2900,495.8400,12.3486,55931900,0.0000
2007-01-19,507.5500,513.0000,486.7400,489.7500,12.1970,50306100,0.0000
2007-01-12,487.6900,505.0000,481.2000,505.0000,12.5768,55516500,0.0000
2007-01-05,466.0000,487.5000,461.1100,487.1900,12.1332,44887300,0.0000
2006-12-29,456.5200,468.5800,454.5900,460.4800,11.4680,23938200,0.0000
2006-12-22,482.5050,482.7400,452.3405,455.5800,11.3460,59765900,0.0000
2006-12-15,484.9200,488.9000,477.0200,480.3000,11.9616,44048100,0.0000
2006-12-08,483.0000,492.4000,479.3500,484.1100,12.0565,44140300,0.0000
2006-12-01,501.3700,501.7800,477.0300,480.8000,11.9741,65227500,0.0000
2006-11-24,498.4000,513.0000,492.6500,505.0000,12.5768,39531000,0.0000
2006-11-17,474.9000,499.8500,474.1400,498.7900,12.4221,61017900,0.0000
2006-11-10,473.7700,481.7400,468.6000,473.5500,11.7935,51007800,0.0000
2006-11-03,474.8200,482.1600,465.0615,471.7980,11.7499,56781300,0.0000
2006-10-27,462.2800,491.9600,460.3700,475.2000,11.8346,93082300,0.0000
2006-10-20,427.7000,460.1000,416.7020,459.6700,11.4478,77320500,0.0000
2006-10-13,424.8000,437.8500,422.3900,427.3000,10.6417,62884500,0.0000
